,id,popularity,explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
2146,7cHXwaBnIBFUPuP376z07E,64,False,177373,0.803,0.831,11,-3.649,0,0.0569,0.072,0.0,0.328,0.736,112.045,4,"['k-pop', 'k-pop girl group']"
2148,4tsyQXoZzN9Eaa1EW0bzuy,39,False,171250,0.711,0.727,1,-5.644,1,0.121,0.0316,0.000103,0.193,0.514,96.037,4,['australian talent show']
2149,5NTskxHy0Rj7VISS0OXmgq,19,True,163680,0.729,0.734,0,-8.86,0,0.101,0.0455,0.0,0.088,0.965,149.169,4,[]
2150,3JTjLyrnevl9ASw3ayGO2P,75,False,222680,0.77,0.732,4,-4.601,0,0.0508,0.0305,0.0,0.157,0.889,110.011,4,[]
2152,05XnTUYJJ2wKsTD13KnCDV,20,True,202677,0.592,0.834,0,-3.935,1,0.139,0.012,0.0,0.458,0.425,160.077,4,['japanese dance pop']
2153,7AEHIOlDUm73JpPnuFcryy,58,False,110784,0.79,0.766,0,-5.422,1,0.0911,0.0638,0.0732,0.377,0.519,95.447,4,"['tatar pop', 'zhenskiy rep']"
2154,1tjDKrtdCKtVCGEG35jqdI,51,False,186240,0.714,0.923,4,-2.979,1,0.133,0.011,0.00169,0.316,0.692,125.044,4,"['k-pop', 'k-pop girl group']"
2156,3swlYCo5DAjff844G6Quwp,54,False,156766,0.789,0.516,11,-8.371,1,0.0704,0.0144,8.4e-06,0.362,0.522,117.025,4,"['alt z', 'indie poptimism', 'la pop', 'uk pop']"
2157,1VYFrQW4lEoyjX18K7KGeq,59,False,153332,0.953,0.578,2,-9.06,1,0.311,0.223,0.00323,0.0804,0.496,137.98,4,[]
2158,4Wos0h9ECU2Z3oJMTQxpbc,68,False,207849,0.672,0.803,3,-5.061,0,0.049,0.0111,0.0,0.0782,0.578,120.058,4,"['alt z', 'dance pop', 'pop', 'post-teen pop', 'uk pop']"
2159,7btq542K9qIMcTlXZCYS4G,45,True,182125,0.691,0.824,1,-5.072,0,0.0548,0.0016,0.000236,0.0542,0.616,82.002,4,['indie electropop']
2160,4DbVMZMVDaPgbm3ODxtOO6,32,False,224880,0.657,0.648,5,-6.362,0,0.234,0.351,0.0,0.302,0.616,82.861,4,['k-pop boy group']
2161,6Gd6180FzzACrcVHakwhbM,28,False,210911,0.654,0.927,9,-3.601,1,0.0851,0.107,0.0,0.0508,0.67,125.068,4,['k-pop']
2162,2bR7KFQESL278uZAc1vb4U,44,False,213493,0.758,0.759,1,-4.669,1,0.38,0.0362,9.29e-06,0.101,0.808,104.703,4,['k-pop']
2163,0VjAIeSvXNYyshkoQ73Jvi,58,False,168200,0.709,0.692,9,-5.712,0,0.131,0.168,0.00249,0.144,0.55,81.03,4,['k-pop']
2164,2IgnlIbKAUlb8xoqX54Ctm,34,False,190093,0.862,0.902,6,-2.025,1,0.0809,0.102,0.0,0.0484,0.911,112.966,4,['korean r&b']
2165,6PWbutUE4UNr6EIDL848o6,48,False,214906,0.728,0.593,1,-5.26,0,0.135,0.572,0.0,0.251,0.507,95.398,4,"['k-pop', 'korean ost']"
2166,124jyQFazAHcD1RmlLgJZ8,42,False,203240,0.767,0.671,11,-5.16,1,0.0306,0.0756,0.0,0.185,0.337,100.05,4,['k-pop']
2167,5srsf75f8B3Yv5qu3wSPMZ,39,False,210306,0.583,0.918,7,-2.206,0,0.0605,0.0202,0.0,0.181,0.561,124.006,4,"['k-pop', 'k-pop boy group']"
2168,0Vh7RB3V8NsHVkP7gI4bhH,37,False,218041,0.642,0.92,11,-2.978,0,0.0528,0.0448,0.0,0.0582,0.751,140.034,4,['k-pop boy group']
2169,08lPL88PZPqejj3EkQK6Yq,38,False,196000,0.764,0.726,4,-1.968,1,0.0543,0.0282,0.0,0.158,0.394,117.087,4,['k-pop']
2171,6syar8JKCt3R9ZBl11zmgI,68,False,187226,0.806,0.735,7,-4.833,0,0.0491,0.281,0.000351,0.0722,0.788,122.025,4,['k-rap']
2172,3SCxTtLDtZ6HsQrytAoyLV,45,False,207546,0.803,0.805,6,-3.179,0,0.252,0.282,0.0,0.324,0.579,99.998,4,['k-pop']
2173,2citvEGmOgIoGl6Jend3cU,44,False,186747,0.857,0.861,10,-3.676,0,0.0467,0.0977,0.0,0.312,0.946,118.966,4,['k-pop']
2174,03PTgvtKG7HNGssG8aFQwB,33,False,177826,0.726,0.913,5,-2.365,0,0.0499,0.0173,2.29e-06,0.0736,0.627,100.016,4,['k-pop']
2175,3DkILE5HlGOviYKUuX4Snl,35,False,193978,0.766,0.817,5,-3.713,0,0.0352,0.156,0.0,0.115,0.851,117.054,4,"['k-pop', 'k-pop boy group']"
2176,5aJ6kmM4YRTqS4TN3UuUHY,32,False,204746,0.812,0.753,4,-3.034,0,0.0528,0.168,0.0,0.402,0.773,115.027,4,['k-pop']
2177,5BRzcwHLDJLE62tl1tPNiQ,28,False,191973,0.686,0.805,5,-3.527,0,0.0357,0.0135,0.0,0.292,0.464,110.011,4,['k-pop']
2178,11wbEfF8uFBY6T2gNH7cI5,51,False,204480,0.746,0.793,2,-3.401,0,0.0794,0.125,0.0,0.0839,0.686,99.983,4,"['k-pop', 'k-pop girl group']"
2179,7r0SUODm7Wq4yTpT2KKtg8,43,False,236013,0.487,0.895,4,-2.468,0,0.0868,0.358,0.0,0.146,0.421,80.031,4,"['k-pop', 'k-pop boy group']"
2180,5Ys4Y4sHPw6vIP84ID48KY,44,False,203684,0.676,0.625,1,-7.733,0,0.0592,0.312,0.0,0.105,0.36,139.973,4,"['k-pop', 'k-pop boy group']"
2181,1Mx1aM7tGCEPFm215QURsb,53,False,184680,0.675,0.814,9,-4.295,1,0.125,0.17,0.0,0.156,0.768,160.004,4,['k-pop']
2182,60sX1vz8ToXYuaAvW5sYMs,57,False,153293,0.732,0.779,8,-4.072,1,0.0494,0.284,0.0,0.102,0.614,119.982,4,['k-pop']
2183,4qQ3e0YD83kblcnb8R0sIw,52,False,188306,0.842,0.919,4,-2.096,0,0.144,0.174,0.0,0.0756,0.853,102.93,4,"['k-pop', 'k-pop boy group']"
2184,4h6ezXiWPAitj2KHl3keQO,40,False,197906,0.731,0.69,5,-6.224,0,0.0717,0.178,0.0,0.134,0.448,99.84,4,"['k-pop', 'k-pop boy group']"
2185,3JsAc6cHAcK7tt9mRybp0q,32,False,202226,0.637,0.833,10,-2.248,0,0.0923,0.0766,0.0,0.255,0.656,150.075,4,[]
2186,1RU1ry7qZofRufTO3YZN0Y,56,False,174013,0.677,0.532,5,-4.305,0,0.292,0.137,0.0,0.0545,0.661,170.056,4,"['k-pop', 'k-pop boy group']"
2187,4BZhUnXvXYRQJPClr0hhIC,57,False,208466,0.722,0.784,1,-2.411,0,0.0408,0.049,0.0,0.0895,0.705,99.985,4,"['k-pop', 'k-pop boy group']"
2188,7IgdWb4txx7mDSC9MBgQzb,21,False,202586,0.75,0.834,8,-2.736,1,0.0496,0.0367,0.0,0.294,0.64,147.938,4,['k-pop']
2189,1jkO79LWdg5RjkSZ2VfuTo,55,False,204493,0.858,0.777,8,-6.321,0,0.0508,0.208,0.0,0.161,0.696,104.999,4,[]
2190,285Bh5EkbxGGE76ge8JDbH,67,False,210560,0.7,0.753,11,-3.841,0,0.0441,0.0539,1.72e-05,0.072,0.146,97.998,4,['k-pop girl group']
2191,1fimfc1OQeellxi69Lo1pE,38,False,200880,0.787,0.966,9,0.039,0,0.0849,0.0161,0.000384,0.137,0.546,107.979,4,"['k-pop', 'k-pop girl group']"
2192,6OSFO9R4wCNxksLMSzNEQx,45,False,198269,0.6,0.585,3,-5.628,0,0.105,0.561,0.0,0.218,0.386,90.174,4,['korean r&b']
2194,5X5CWzTeVBe14XAsrYVuFI,41,False,204554,0.631,0.895,11,-4.271,1,0.119,0.0094,9.11e-06,0.122,0.615,90.077,4,['korean r&b']
2195,5QxRlfnjp8ELreyz36iS5g,24,False,223934,0.45,0.404,11,-3.647,1,0.0341,0.881,2.61e-06,0.1,0.368,171.947,4,['k-pop']
2197,5La1OuzCCPR3MHCHuG8j79,40,False,207751,0.475,0.697,6,-5.862,0,0.0392,0.576,0.0,0.0783,0.163,139.036,4,[]
2198,6Jc9dFP9fcDLBq5wAsTUG2,51,True,235822,0.665,0.551,9,-7.641,1,0.035,0.0744,0.0,0.333,0.543,123.946,4,"['alt z', 'electropop', 'indie pop', 'indie poptimism', 'pop', 'uk pop']"
2199,4BC3qQk62TSpfCQoFEgaE4,19,False,168666,0.331,0.464,8,-6.794,1,0.0791,0.584,0.019,0.222,0.248,64.701,4,[]
2200,5lsOf3kiMMoKZCSlIo6OhN,40,False,206315,0.623,0.579,1,-6.094,0,0.0289,0.446,0.0,0.108,0.15,114.017,4,[]
2201,3QyoC6OvQUmpQwQZ18iaTs,71,True,183070,0.568,0.788,5,-6.28,1,0.0377,0.0101,0.0,0.141,0.46,104.959,4,"['bedroom pop', 'pop']"
2202,2EHJ5ZAQoIzdZLstK1mi80,37,False,193846,0.704,0.871,5,-2.61,0,0.0485,0.0104,5.91e-06,0.212,0.771,130.049,4,"['alt z', 'deep pop edm', 'electropop', 'pop']"
2203,3tZhtCYISL5esUNEvcWclc,51,False,195506,0.663,0.621,5,-5.039,0,0.0341,0.0036,0.0,0.0421,0.52,99.929,4,"['k-pop', 'korean r&b']"
2204,3uOeutrLztSX6lU0b0et3B,54,False,200400,0.755,0.641,9,-4.816,0,0.0363,0.135,1.41e-05,0.127,0.546,95.963,4,"['k-pop', 'k-pop girl group']"
2205,5Kbs3VFeFt4VL9gWKyzvYI,30,False,162506,0.54,0.598,8,-6.646,0,0.141,0.0973,0.0,0.114,0.382,96.624,4,['danish pop']
2206,74jOmqVRM9Ha4xu8G15iKv,44,False,199070,0.646,0.632,6,-6.067,1,0.19,0.167,1.4e-05,0.127,0.435,155.934,4,"['alt z', 'art pop', 'dance pop', 'electropop', 'indie pop', 'indie poptimism', 'pop', 'post-teen pop']"
2207,431t5WpCcmzKG3wU1S2H94,37,False,179502,0.629,0.482,7,-8.037,0,0.0572,0.0415,0.0024,0.167,0.364,156.907,4,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house', 'uk pop']"
2208,0hZs9kWnaewkXEufPYjbvf,44,False,216093,0.649,0.895,2,-1.689,1,0.0356,0.155,0.0466,0.0658,0.774,140.993,4,"['k-pop', 'k-pop girl group']"
2209,3n1HsYVwX6qMvihf5uZDKs,61,False,186569,0.682,0.694,2,-5.866,0,0.0391,0.232,1.5e-05,0.0736,0.237,101.983,4,"['alt z', 'dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']"
2210,1Hy0XSHNBojwZhkwCLGXQ1,47,False,182558,0.747,0.599,9,-7.126,0,0.0837,0.0995,0.0,0.0994,0.555,91.975,4,['k-pop']
2211,13KR2yNRDrbKwR3dOKCDl4,67,False,212264,0.557,0.906,7,-3.109,0,0.103,0.19,0.0,0.0616,0.616,168.978,4,"['k-pop', 'k-pop girl group']"
2212,5yvjSEYLx7wwPmnhPIIqBr,30,True,148261,0.678,0.724,7,-8.066,0,0.0484,0.266,0.0,0.238,0.514,125.986,4,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop']"
2213,2mgyFXhXcQFomedWWnuvFa,47,True,78676,0.375,0.385,11,-5.116,0,0.0345,0.737,0.0,0.191,0.315,97.467,4,"['chill r&b', 'korean r&b']"
2214,3RgNF28cusWtvttqIfqKad,19,True,190394,0.803,0.414,0,-7.306,1,0.069,0.0305,2.39e-06,0.339,0.313,96.971,4,"['alt z', 'electropop', 'indie poptimism', 'pixie', 'pop', 'post-teen pop', 'social media pop']"
2215,39KFUziXqQ2qqr5k4GA77E,43,False,200893,0.758,0.549,6,-4.755,0,0.0401,0.185,0.0,0.0823,0.448,98.094,4,"['k-pop', 'korean ost']"
2216,1yyyzZSKxNskVQqTCCE0pz,45,False,216293,0.518,0.659,0,-4.855,0,0.077,0.139,0.0,0.105,0.188,165.936,4,['k-indie']
2217,4VVbHgWyMvvuvSo4h36xS9,43,False,232520,0.767,0.778,0,-5.576,1,0.0653,0.425,3.33e-06,0.108,0.382,115.015,4,['k-pop']
2218,3bL4eSfzwYomgHWyrIbQtS,45,False,172466,0.649,0.571,6,-7.293,0,0.0342,0.0203,0.00664,0.178,0.36,149.971,4,['alt z']
2219,04rtXkJ6JjSoA3tvh41RtF,24,False,214133,0.669,0.571,4,-7.999,1,0.0386,0.659,0.934,0.114,0.184,88.008,4,['k-pop']
2220,3GJSLbB36rXHI2WmXxW91m,41,False,205466,0.9,0.891,8,-2.166,1,0.0832,0.0574,0.0,0.0709,0.825,106.032,4,['k-pop']
2221,2QJNUbKlCsoN7Sf6bWayRe,39,False,176946,0.703,0.589,2,-5.498,1,0.0286,0.567,0.0,0.232,0.554,89.031,4,['k-pop']
2223,3dJvWzG3QJUYFpDeCMeIZA,35,False,202424,0.773,0.834,7,-2.489,1,0.123,0.0332,0.019,0.0452,0.456,99.008,4,['k-pop']
2224,1m2PksrrMpIev63uPxT1V0,62,False,172936,0.39,0.767,11,-3.918,0,0.293,0.0354,4.26e-06,0.0601,0.285,200.263,4,['k-pop girl group']
2225,5T7NN5LxcfMEudEbya2wcE,59,False,226970,0.764,0.828,7,-4.375,1,0.0967,0.104,0.0,0.332,0.583,81.989,4,"['k-pop', 'k-pop boy group']"
2226,2plJdCLTDrATAlL7pU8SeA,46,False,178386,0.644,0.867,11,-2.7,0,0.138,0.006,0.0,0.0679,0.657,159.885,4,"['k-pop', 'k-pop boy group']"
2228,4jP982FpZoDv729D0X8BiN,50,False,215026,0.773,0.793,8,-2.971,0,0.14,0.193,0.0,0.0719,0.47,119.969,4,"['k-pop', 'k-pop girl group']"
2229,5m7UOBjNO6Zp9gWdyscqDx,58,False,201724,0.676,0.935,0,-2.899,1,0.0751,0.00157,0.0127,0.118,0.661,144.942,4,[]
2230,3ZJO9x0nZvP5Ku4RNm8YaN,31,False,172936,0.537,0.764,11,-6.269,0,0.0458,0.000394,0.809,0.094,0.152,132.934,4,['k-pop girl group']
2231,5SbVAjEbm6YS9qF8m8EYGD,51,False,194040,0.734,0.929,10,-2.481,0,0.177,0.0238,0.0,0.107,0.759,115.05,4,['k-pop']
2232,3AHV42ObBOu6QZoiCzuF5t,50,False,186066,0.679,0.659,2,-4.189,1,0.0569,0.00179,1.05e-06,0.262,0.649,113.061,4,['k-pop']
2233,4yTvTZ68CSpqV1T6AuGikB,57,False,199026,0.641,0.922,4,-3.05,0,0.0927,0.136,0.0,0.414,0.793,107.98,4,"['k-pop', 'k-pop girl group']"
2235,0CnpSTdL9l5vQM4YnzXtyo,69,False,222853,0.726,0.963,9,-1.111,0,0.0916,0.0429,0.00157,0.128,0.769,126.062,4,"['k-pop', 'k-pop girl group']"
2236,2Oi0IO8K4BEbhPUdWcjNmv,57,False,193579,0.642,0.957,6,-0.944,0,0.05,0.0438,0.0,0.273,0.801,125.008,4,"['k-pop', 'k-pop girl group']"
2237,69mhZKG0nDbSK7NoINWEsE,67,False,185293,0.594,0.869,0,-4.995,0,0.0728,0.0638,0.0,0.346,0.802,152.113,4,"['anime', 'k-pop boy group']"
2238,0oPxoF9HNMC2cWbCZ9SxPs,48,False,189906,0.696,0.733,11,-4.463,0,0.0591,0.164,0.0,0.506,0.318,128.121,4,"['k-pop', 'k-pop boy group']"
2239,56bMw5TEu4pYroyQlzCKH9,42,False,181413,0.834,0.751,1,-3.547,1,0.0791,0.0822,0.0,0.0763,0.695,107.983,4,[]
2240,0TJDSJ7PTKaLEqgShUzaU0,50,False,199613,0.785,0.913,1,-2.519,1,0.0727,0.00966,0.000421,0.0929,0.647,126.077,4,"['k-pop', 'k-pop girl group']"
2241,5quFr5s5PXYfUX5jV2EBZ1,68,False,203727,0.492,0.615,2,-6.663,1,0.244,0.196,0.0,0.0772,0.458,90.081,4,"['k-pop', 'k-rap', 'korean r&b']"
2243,6IqKFke4ZhKbGYULllEezY,67,False,201707,0.766,0.844,10,-3.993,0,0.0575,0.0502,0.0,0.269,0.823,122.019,4,"['anime', 'k-pop boy group']"
2244,40OyiVO9NtBg9R2Gpwxs3u,65,False,210973,0.741,0.715,4,-5.206,0,0.034,0.0318,0.0,0.121,0.187,109.989,4,"['k-pop', 'k-pop girl group']"
2246,0usiwkXqoWNX3yqGFfRBAu,56,False,156572,0.78,0.601,1,-6.188,0,0.0624,0.291,0.0,0.109,0.679,93.961,4,[]
2249,3jsYQw78lrxJA2ysnmOIf9,74,False,181373,0.659,0.799,1,-2.849,0,0.0629,0.417,0.0,0.0562,0.782,103.991,4,['k-pop']
2250,0SoJTDnvGd0cTzFeKZbP3y,37,False,242000,0.509,0.97,1,-3.33,1,0.0593,0.0211,0.0478,0.345,0.795,159.996,4,[]
2251,1L2FR7DRdmYnl6nHt1sA4a,47,False,198333,0.634,0.983,9,-3.319,1,0.0564,0.00443,5.58e-05,0.12,0.749,129.951,4,[]
2252,579x3N3nGDTEwpSmvwix0F,47,False,209808,0.562,0.966,1,-3.186,0,0.138,0.0392,0.0,0.101,0.422,92.487,4,[]
2253,0OeXr734CBHXOgvxnibbYQ,42,False,199583,0.552,0.856,6,-4.921,0,0.15,0.0109,0.0,0.308,0.943,94.868,4,['vocaloid']
2254,0My5K0w80efxzM1wOTAheP,49,False,135562,0.596,0.904,8,-7.68,1,0.0481,0.0385,0.000284,0.29,0.948,160.023,4,['vocaloid']
2255,5MBqSyp0ijOe8XGuP79d5A,51,False,217260,0.705,0.838,6,-3.562,0,0.0378,0.0737,0.0,0.296,0.963,105.048,4,['otacore']
2256,2M6j9SGE70qoKLaFatLZjE,24,False,210244,0.529,0.754,8,-3.813,1,0.0368,0.007,0.000256,0.0828,0.541,149.912,4,['vocaloid']
2257,5ozFVcUSmmM1i4tf5dCo6R,28,True,306054,0.259,0.797,6,-5.82,0,0.0537,0.0846,0.000368,0.152,0.203,149.872,4,['otacore']
2259,3ipGZWQ7Q64OA7SwFNVfy2,50,False,132032,0.698,0.894,1,-2.254,1,0.0774,0.0141,3.7e-05,0.296,0.727,115.001,4,['vocaloid']
2260,3UNxJBKO1OiahIlKHGAxjJ,52,False,195386,0.583,0.908,11,-3.071,0,0.142,0.000363,0.000664,0.274,0.533,109.879,4,[]
2261,3ZoEZ169OMqD9RkSdMaiqW,42,False,215745,0.517,0.746,5,-9.299,1,0.039,0.065,0.0,0.27,0.931,188.02,4,['vocaloid']
2262,1TLhWDjK3io9ETeBA5jXNp,39,False,300510,0.663,0.749,9,-4.084,0,0.0317,0.184,0.000893,0.0676,0.904,139.972,4,['vocaloid']
2263,0MP3DoGKEBJr2mjgbKR1Jc,43,True,192769,0.72,0.685,10,-7.107,0,0.0929,0.431,1.89e-06,0.286,0.816,130.007,4,[]
2264,1oFiR7h7tjI1hXIEDGsN8m,49,False,185937,0.683,0.78,11,-4.338,1,0.0736,0.155,0.0136,0.118,0.62,104.984,4,['vocaloid']
2265,1hypmw0p1Ntu6T5VcAfT6K,37,False,366568,0.432,0.965,4,-3.85,0,0.132,0.00469,0.0,0.195,0.344,160.007,4,"['anime rock', 'j-pixie']"
2267,0E9x2NJTNKPRkcKxvsnayM,34,False,193120,0.448,0.891,8,-6.034,0,0.0563,0.0804,9.38e-05,0.383,0.562,148.032,4,"['anime rock', 'vocaloid']"
2269,3VsQ1GxDyqCsj3dhiu0Cmj,41,False,291866,0.659,0.677,0,-7.921,0,0.0284,0.0969,0.00575,0.11,0.227,108.296,4,['otacore']
2270,2CWMZGNS3L1P1xRsvr0lzZ,23,False,308266,0.378,0.93,0,-3.893,0,0.0986,0.00401,0.000247,0.384,0.25,180.065,4,['shonen']
2271,2S5uqPZqUEpJaOENdur0LJ,50,False,316891,0.648,0.532,9,-11.09,0,0.0344,0.165,0.0,0.282,0.857,139.966,3,['otacore']
2272,2HFvtITKW1xmNg47IY7RNi,52,False,198200,0.546,0.96,9,-4.584,0,0.0525,0.0224,0.0,0.166,0.908,171.992,4,[]
2274,26mSN3isqxvEIv885o35q5,28,False,231440,0.62,0.897,1,-3.154,0,0.138,0.05,0.0,0.336,0.541,150.025,4,"['anime rock', 'j-division', 'vocaloid']"
2275,3lcTDSdNY66XbGhiLK64W6,27,False,266760,0.408,0.932,6,-3.375,1,0.0702,0.0643,0.0,0.105,0.678,184.94,4,['vocaloid']
2276,6LtZ2QbtwCTDek3CGPgy83,48,False,50250,0.522,0.969,0,-2.521,1,0.0724,0.135,0.0,0.153,0.699,171.948,4,"['anime rock', 'vocaloid']"
2277,6bytutF1v0Sd57LVlqyzPT,38,False,196666,0.659,0.879,9,-5.353,1,0.0324,0.0247,0.0,0.236,0.963,144.029,4,['otacore']
2278,2rlx3WQO9OaJEELLDG1Dlq,50,False,227537,0.578,0.971,11,-3.104,0,0.0727,0.0133,0.0,0.309,0.674,150.005,4,[]
2279,2qOB4Ww3gAIjKUsyS4CRtU,41,False,226255,0.571,0.962,1,-6.417,1,0.0645,0.0328,0.000336,0.299,0.771,119.974,4,['vocaloid']
2280,5fuNhRavX030PFZ42Am6Vn,67,False,221377,0.587,0.319,5,-7.479,1,0.0517,0.816,0.0,0.101,0.26,75.279,4,"['alt z', 'indie pop', 'pop', 'uk pop']"
2281,3EsFsEIcsdf4r5Y9UuW0yC,59,False,182676,0.689,0.623,9,-5.827,0,0.0494,0.383,0.0,0.152,0.426,86.025,4,"['alt z', 'electropop', 'pop', 'social media pop']"
2282,0DuWDLjriRPjDRoPgaCslY,79,False,285935,0.331,0.341,9,-6.057,0,0.0309,0.528,0.0,0.109,0.152,109.821,4,"['british soul', 'pop', 'pop soul', 'uk pop']"
2283,4GRFzKI7jTZ3kbMfouc7bn,77,False,186840,0.6,0.939,7,-1.794,1,0.19,0.0666,6.18e-06,0.34,0.833,159.941,4,"['dance pop', 'pop', 'post-teen pop']"
2285,0kYMwaQWABTkFff8AZjmYI,79,False,215040,0.326,0.866,9,-4.541,0,0.101,0.0044,7.37e-06,0.0912,0.172,178.181,4,['vancouver indie']
2286,5O2P9iiztwhomNh8xkR9lJ,88,False,226600,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,4,"['boy band', 'pop', 'post-teen pop', 'talent show']"
2287,7t9gDWqX10tbhtriPR1Cnd,66,False,188616,0.473,0.655,7,-5.144,1,0.0373,0.069,1.12e-06,0.144,0.295,131.975,4,"['dance pop', 'pop', 'post-teen pop', 'transpop']"
2288,1jlwVdghHRjWUKkP6W1uFB,51,False,212330,0.692,0.603,11,-8.579,1,0.0443,0.129,0.0,0.105,0.396,119.93,4,[]
2290,1l4iQsOZ5sOXZPMQLvouaB,79,False,166720,0.701,0.875,11,-4.1,1,0.0757,0.0262,7.32e-06,0.137,0.84,111.976,4,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
2291,2eAvDnpXP5W0cVtiI0PUxV,91,False,233720,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,3,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']"
2292,3HQcsqRjRdruUjkbDSgmVF,80,True,235586,0.42,0.466,9,-5.298,1,0.0326,0.0546,0.00389,0.298,0.185,115.004,4,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
2293,73cnVqsbZygieKi8xF10sO,67,False,201495,0.629,0.64,7,-7.638,0,0.0752,0.342,1.17e-05,0.0928,0.448,179.989,4,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
2294,43pulC9QdGwabXUtVHYnjY,71,True,149053,0.658,0.815,3,-2.141,0,0.14,0.214,1.24e-06,0.126,0.818,91.041,4,"['alt z', 'indie pop', 'pop', 'uk pop']"
2295,7FwWRSAlhfyhbvybdfDUCe,72,True,311081,0.648,0.639,10,-6.415,0,0.123,0.453,0.0,0.283,0.44,94.033,4,"['alt z', 'electropop', 'pop']"
2296,7wF8X6yyhq9c01KvlyCUBN,45,True,284600,0.501,0.279,7,-11.328,1,0.0281,0.702,2.15e-06,0.0842,0.0389,74.053,4,[]
2297,2WazybrAdTHvtwcfCAIlVj,55,False,177523,0.441,0.599,0,-8.985,1,0.225,0.333,0.00198,0.103,0.35,165.212,4,"['art pop', 'electropop', 'pop']"
2298,1dQQ2QlnvXUehsRUrukKmf,74,False,200400,0.645,0.78,8,-5.165,1,0.0319,0.218,0.0,0.0919,0.372,120.008,4,"['boy band', 'pop', 'post-teen pop', 'talent show']"
2299,3KsjKXNeNMQ56baZH0RFq0,55,False,157685,0.761,0.636,11,-6.785,1,0.0632,0.0964,0.0,0.0767,0.598,136.137,4,"['alt z', 'art pop', 'dance pop', 'electropop', 'indie pop', 'indie poptimism', 'pop', 'post-teen pop']"
2300,7I7JbDv63ZJJsSi24DyJrz,72,False,211506,0.624,0.691,0,-6.686,0,0.196,0.0604,1.1e-05,0.138,0.284,160.024,4,['pop']
2304,6ERUsU7mPnu6sUQptDACkA,64,False,251000,0.71,0.841,11,-7.29,1,0.0277,0.196,0.0,0.0942,0.934,133.478,4,['hollywood']
2305,32XaqPVTVkkuOiOPQZ3SpA,63,False,193928,0.284,0.538,2,-9.894,0,0.0886,0.717,0.105,0.111,0.259,179.708,3,"['bedroom pop', 'indie pop', 'norwegian indie', 'pop']"
2306,0zMAvsQmaQ4DGsmXtKixpn,77,False,262173,0.516,0.755,5,-3.724,1,0.0383,0.0633,0.00103,0.107,0.165,140.099,4,['vancouver indie']
2307,7dDrR6vMK1JAwZZ5MIWgme,77,False,205280,0.436,0.255,3,-8.623,1,0.0364,0.955,3.28e-05,0.106,0.15,113.265,4,"['alt z', 'social media pop']"
2309,4kkeuVl6gF3RMqE4Nn5W3E,63,False,206373,0.602,0.863,5,-5.423,0,0.0773,0.0178,0.0,0.389,0.732,150.183,4,"['dance pop', 'pop']"
2310,3u66yvSZzpd1DUx0nvjC09,17,False,182280,0.531,0.684,8,-6.347,1,0.239,0.0405,0.0146,0.109,0.27,126.005,4,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']"
2311,5zATs59c3mikRxLK6ODE0p,54,False,264800,0.646,0.814,0,-4.547,1,0.0433,0.0583,6.42e-05,0.118,0.326,127.978,4,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']"
2312,1xweD94ZrIv1pu6TPJCES9,38,False,296440,0.617,0.826,7,-3.343,1,0.031,0.00408,0.0848,0.0704,0.453,127.94,4,"['dance pop', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']"
2313,3aUp8U4MNWctRXlY5MPysv,54,True,250188,0.781,0.853,1,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.049,4,"['detroit hip hop', 'hip hop', 'rap']"
2314,5fYovldszObZhx7XdvMbgN,21,False,251986,0.839,0.72,7,-4.135,0,0.0483,0.0862,0.00697,0.0772,0.204,122.993,4,"['electropop', 'pop edm']"
2315,4eKDxkpMhw2pc2HMZiQzY5,34,False,395325,0.788,0.7,11,-6.782,0,0.0506,0.0706,0.0005,0.0651,0.479,123.945,4,"['dance pop', 'pop', 'uk pop']"
2316,4AkjmCWP2QODrZ6i7nvxxq,46,False,167626,0.645,0.87,4,-5.706,1,0.166,0.0309,0.00169,0.0916,0.666,125.879,4,"['edm', 'electro house', 'pop dance', 'pop edm']"
2317,36cmM3MBMWWCFIiQ90U4J8,63,False,222186,0.779,0.963,2,-2.125,0,0.0399,0.0334,0.493,0.664,0.759,127.941,4,"['dance pop', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']"
